environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
1.1939224684724346,7.72,2.269028309465203,2.0,1.113,-0.00040061611943881156,-0.1902969624134115
2.6741486494265287,2.1,1.8066480817218056,2.0,1.082,0.00047475286317318424,0.16138719681671113
1.1474024528375417,6.66,2.2267833795777636,4.0,1.103,0.0008525670524556736,0.331972122470827
1.589235205116581,2.95,1.9810014688665833,1.0,0.873,0.00020432908900887877,0.04374653352712432
2.256541154492639,9.16,1.551808799597464,3.0,1.591,0.0012146186634400275,0.4627438484815768
2.373043556642607,5.64,2.05668455455722,1.0,1.247,0.0013856978392816552,0.5174673812757125
2.1471001901536506,12.56,1.922787731634459,3.0,0.724,0.00026143693826161167,0.08805126587838588
2.7880929087757464,9.16,2.128231705849268,1.0,1.519,0.0006564944488823208,0.17311390150176062
0.9745596399981308,7.28,1.986503546020567,3.0,0.441,0.0010555612019910933,0.40472580287050386
0.959350221334602,6.09,2.21046980408624,2.0,1.29,0.0014488232782020618,0.567680136568927
2.1077860146889784,9.39,1.8578592709325787,3.0,0.548,0.00025306656161621575,0.08058824325775654
1.0224509277025458,13.43,2.1482677326096886,3.0,0.854,0.0003787136202658977,0.12386947508740202
0.5247285289349821,6.96,2.2793164660546914,2.0,1.029,0.00029115701540616186,0.07127257549666494
1.3110318766193438,21.09,2.4239173781615704,4.0,1.213,0.00374117971376112,1.4301133157465473
0.832909122935104,12.97,2.4414770918606643,2.0,2.236,0.0005145159177867162,0.12178148236212902
1.9095425048844386,4.19,1.6467336971777973,2.0,1.375,0.00117698787522937,0.3728083588872082
2.363680192353857,11.09,1.8484548129046001,2.0,0.758,1.4801906112480349e-05,-0.04038584209907026
2.8724340572094973,4.77,2.269028309465203,2.0,0.908,0.0012195249665250384,0.4570874943299491
0.08617769624105233,11.31,2.367436065313662,2.0,0.937,0.0008049914509184662,0.3153268958947238
2.9025198918318122,13.59,2.020222182019865,5.0,0.995,0.0008545147286853821,0.2740924104910559
2.570319527636131,12.04,1.809926773183504,2.0,0.737,-7.841990339952528e-05,-0.0673597226743445
1.9600947840472698,17.64,2.149433913499871,3.0,0.687,0.00046587932681005264,0.16656389946055725
2.6993457604720636,11.05,2.2617630984737906,2.0,1.363,-0.0007245335240309688,-0.28503961556951657
2.895359299407204,8.15,1.8325814637483102,3.0,1.364,0.0012992900710027038,0.4680182371528136
1.0473189942805592,10.64,2.2925347571405443,3.0,0.401,0.00023389987008815618,0.06370024248065387
3.094219220268645,9.05,2.151762203259462,2.0,2.169,0.00045977285431619646,0.11099982159811793
0.76080582903376,12.91,2.4449523342809676,2.0,1.357,0.0005748876807839358,0.18954767130855288
0.9439058989071284,6.97,2.167910189667444,1.0,1.111,0.0007272605380167339,0.2302998118300131
0.9001613499442714,7.53,1.9558604799084813,3.0,0.896,0.0014358340000602838,0.5545345340388919
1.1817271953786161,5.07,1.916922612182061,1.0,0.977,0.0013615432184135043,0.5407691236013902
